director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,tmdb_ratings,movie_site
James Gunn,Dustin Milligan,Gregg Henry,Tania Saulnier,Comedy Horror Sci-Fi,slither,6.4,https://www.imdb.com/title/tt0439815/
Martin Brest,Judge Reinhold,Ronny Cox,James Russo,Action Comedy Crime,beverly hills cop,7.2,https://www.imdb.com/title/tt0086960/
Chris Columbus,Macaulay Culkin,Devin Ratray,Catherine O'Hara,Comedy Family,home alone,5.2,https://www.imdb.com/title/tt0099785/
Leonard Nimoy,Tom Selleck,Ted Danson,Steve Guttenberg,Comedy Drama Family,3 men and a baby,6.1,https://www.imdb.com/title/tt0094137/
Sydney Pollack,Bill Murray,Sydney Pollack,Teri Garr,Comedy Drama Romance,tootsie,7.2,https://www.imdb.com/title/tt0084805/
Tony Scott,Tom Cruise,Tom Skerritt,Adrian Pasdar,Action Drama Romance,top gun,6.9,https://www.imdb.com/title/tt0092099/
Ang Lee,Chen Chang,Pei-Pei Cheng,Sihung Lung,Action Drama Romance,"crouching tiger, hidden dragon",6,https://www.imdb.com/title/tt0190332/
Sam Mendes,Kevin Spacey,Peter Gallagher,Ara Celi,Drama,american beauty,8,https://www.imdb.com/title/tt0169547/
Tom Hooper,Colin Firth,Jennifer Ehle,Derek Jacobi,Biography Drama History Romance,the king's speech,7.7,https://www.imdb.com/title/tt1504320/
Ivan Reitman,Kelly Preston,Tony Jay,Hugh O'Brian,Comedy Crime,twins,6,https://www.imdb.com/title/tt0096320/
Udayan Prasad,Kristen Stewart,Eddie Redmayne,William Hurt,Drama Romance,the yellow handkerchief,6.2,https://www.imdb.com/title/tt0954990/
Steven Spielberg,Oprah Winfrey,Rae Dawn Chong,Dana Ivey,Drama,the color purple,7.8,https://www.imdb.com/title/tt0088939/
JK Youn,Nicole Dionne,Ji-won Ha,Kyung-gu Sol,Action Comedy Drama Thriller,tidal wave,5.5,https://www.imdb.com/title/tt1153040/
Morten Tyldum,Benedict Cumberbatch,Rory Kinnear,Allen Leech,Biography Drama Thriller War,the imitation game,8,https://www.imdb.com/title/tt2084970/
Howard Zieff,Eileen Brennan,Albert Brooks,Alan Oppenheimer,Comedy War,private benjamin,6.1,https://www.imdb.com/title/tt0081375/
Michael Apted,Sissy Spacek,Beverly D'Angelo,Levon Helm,Biography Drama Music Musical,coal miner's daughter,7.2,https://www.imdb.com/title/tt0080549/
Thor Freudenthal,Chloýýýýýýýý Grace Moretz,Zachary Gordon,Rachael Harris,Comedy Family,diary of a wimpy kid,6.1,https://www.imdb.com/title/tt1196141/
Andrýýýýýýýýs Muschietti,Javier Botet,Megan Charpentier,Isabelle Nýýýýýýýýlisse,Fantasy Horror,mama,6.2,https://www.imdb.com/title/tt2660806/
Harold Ramis,Beverly D'Angelo,Randy Quaid,Jane Krakowski,Adventure Comedy,national lampoon's vacation,7.1,https://www.imdb.com/title/tt0085995/
Jeff Tremaine,Jackson Nicoll,Georgina Cates,Grasie Mercedes,Comedy,bad grandpa,5.9,https://www.imdb.com/title/tt3063516/
Stephen Frears,Roger Allam,Sylvia Syms,Alex Jennings,Biography Drama,the queen,7,https://www.imdb.com/title/tt0436697/
Tim Burton,Catherine O'Hara,Jeffrey Jones,Glenn Shadix,Comedy Fantasy,beetlejuice,7.4,https://www.imdb.com/title/tt0094721/
Tyler Perry,Michael Jai White,Tasha Smith,Lamman Rucker,Comedy Drama,why did i get married?,6.4,https://www.imdb.com/title/tt0906108/
Gillian Armstrong,Christian Bale,Kirsten Dunst,Eric Stoltz,Drama Family Romance,little women,8,https://www.imdb.com/title/tt3281548/
James Watkins,Daniel Radcliffe,Roger Allam,Jessica Raine,Drama Fantasy Horror Thriller,the woman in black,6.1,https://www.imdb.com/title/tt1596365/
Simon West,Madeline Carroll,Tessa Thompson,Brian Geraghty,Horror Thriller,when a stranger calls,5.7,https://www.imdb.com/title/tt0455857/
Shawn Levy,Frankie Muniz,Donald Faison,Lee Majors,Adventure Comedy Family,big fat liar,5.7,https://www.imdb.com/title/tt0265298/
Michael Cimino,Robert De Niro,Meryl Streep,John Savage,Drama War,the deer hunter,8,https://www.imdb.com/title/tt0077416/
Barry Levinson,Robert De Niro,Kirsten Dunst,John Michael Higgins,Comedy Drama,wag the dog,7,https://www.imdb.com/title/tt0120885/
Jim Fall,Clayton Snyder,Adam Lamberg,Alex Borstein,Adventure Comedy Family Music Romance,the lizzie mcguire movie,6.2,https://www.imdb.com/title/tt0306841/
Ric Roman Waugh,Dwayne Johnson,Harold Perrineau,Nadine Velazquez,Action Drama Thriller,snitch,6,https://www.imdb.com/title/tt0882977/
Michael Dougherty,Adam Scott,Conchata Ferrell,Allison Tolman,Comedy Fantasy Horror,krampus,6,https://www.imdb.com/title/tt3850590/
Robert Rodriguez,Jordana Brewster,Salma Hayek,Clea DuVall,Horror Mystery Sci-Fi,the faculty,6.4,https://www.imdb.com/title/tt0133751/
Brian Gibson,Rae'Ven Kelly,Virginia Capers,Dororthy Thorton,Biography Drama Music,what's love got to do with it,7.1,https://www.imdb.com/title/tt0108551/
James Mangold,Robert De Niro,Sylvester Stallone,Janeane Garofalo,Crime Drama Thriller,cop land,6.7,https://www.imdb.com/title/tt0118887/
Joel Gallen,Chris Evans,JoAnna Garcia Swisher,Mia Kirshner,Comedy,not another teen movie,5.7,https://www.imdb.com/title/tt0277371/
David Ayer,Jake Gyllenhaal,Anna Kendrick,America Ferrera,Crime Drama Thriller,end of watch,7.3,https://www.imdb.com/title/tt1855199/
Rob Cohen,Paul Walker,Leslie Bibb,William Petersen,Action Crime Drama Thriller,the skulls,5.6,https://www.imdb.com/title/tt0192614/
James Marsh,Eddie Redmayne,Emily Watson,Simon McBurney,Biography Drama Romance,the theory of everything,7.9,https://www.imdb.com/title/tt2980516/
John Whitesell,Greg Grunberg,Regina Hall,Blair Underwood,Comedy Crime,malibu's most wanted,5.2,https://www.imdb.com/title/tt0328099/
Matt Williams,Natalie Portman,James Frain,Stockard Channing,Comedy Drama Romance,where the heart is,7,https://www.imdb.com/title/tt0198021/
David Lean,Claude Rains,Josýýýýýýýý Ferrer,Jack Hawkins,Adventure Biography Drama History War,lawrence of arabia,8,https://www.imdb.com/title/tt0056172/
Rob Zombie,Scout Taylor-Compton,Tyler Mane,Margot Kidder,Horror,halloween ii,5.3,https://www.imdb.com/title/tt0082495/
Jean-Marc Vallýýýýýýýýe,Michiel Huisman,Kevin Rankin,Gaby Hoffmann,Adventure Biography Drama,wild,5.5,https://www.imdb.com/title/tt2305051/
Dennis Iliadis,Tony Goldwyn,Monica Potter,Martha MacIsaac,Crime Horror Thriller,the last house on the left,6.4,https://www.imdb.com/title/tt0844708/
Clare Kilner,Jack Davenport,Debra Messing,Holland Taylor,Comedy Romance,the wedding date,6.7,https://www.imdb.com/title/tt0372532/
Rick Rosenthal,Jamie Lee Curtis,Thomas Ian Nicholas,Bianca Kajlich,Comedy Horror Thriller,halloween: resurrection,4.6,https://www.imdb.com/title/tt0220506/
Rob Reiner,Robin Wright,Carol Kane,Andrýýýýýýýý the Giant,Adventure Family Fantasy Romance,the princess bride,7.6,https://www.imdb.com/title/tt12597800/
Denzel Washington,Denzel Washington,Jurnee Smollett-Bell,John Heard,Biography Drama,the great debaters,7.2,https://www.imdb.com/title/tt0427309/
Nicolas Winding Refn,Ryan Gosling,Albert Brooks,Russ Tamblyn,Crime Drama,drive,5.8,https://www.imdb.com/title/tt0780504/
Sara Sugarman,Adam Garcia,Carol Kane,Glenne Headly,Comedy Family Music Romance,confessions of a teenage drama queen,5.5,https://www.imdb.com/title/tt0361467/
Nicholas Hytner,Liam Aiken,Tim Daly,Kali Rocha,Comedy Drama Romance,the object of my affection,5.9,https://www.imdb.com/title/tt0120772/
Juan Carlos Fresnadillo,Jeremy Renner,Harold Perrineau,Catherine McCormack,Drama Horror Sci-Fi,28 weeks later,6.6,https://www.imdb.com/title/tt0463854/
Thomas Carter,Jessie T. Usher,Matthew Daddario,Ser'Darius Blain,Drama Family Sport,when the game stands tall,6.6,https://www.imdb.com/title/tt2247476/
Wayne Wang,Cicely Tyson,Luke Benward,Eva Marie Saint,Comedy Drama Family,because of winn-dixie,6.3,https://www.imdb.com/title/tt0317132/
Gina Prince-Bythewood,Alfre Woodard,Sanaa Lathan,Omar Epps,Drama Romance Sport,love & basketball,7.6,https://www.imdb.com/title/tt0199725/
George Armitage,Minnie Driver,Michael Cudlitz,Mitchell Ryan,Action Comedy Crime Romance Thriller,grosse pointe blank,7,https://www.imdb.com/title/tt0119229/
Phil Traill,Bradley Cooper,Katy Mixon,Beth Grant,Comedy Romance,all about steve,4.8,https://www.imdb.com/title/tt0881891/
Joe Berlinger,Kim Director,Erica Leerhsen,Kurt Loder,Adventure Fantasy Horror Mystery Thriller,book of shadows: blair witch 2,4.3,https://www.imdb.com/title/tt0229260/
Andrew Fleming,Christine Taylor,Rachel True,Brenda Strong,Drama Fantasy Horror Thriller,the craft,6.4,https://www.imdb.com/title/tt0115963/
Woody Allen,Scarlett Johansson,Mark Gatiss,Penelope Wilton,Drama Romance Thriller,match point,7.4,https://www.imdb.com/title/tt0416320/
Elizabeth Allen Rosenbaum,Sierra McCormick,Hutch Dano,Jason Spevack,Adventure Comedy Family Fantasy,ramona and beezus,6.5,https://www.imdb.com/title/tt0493949/
James Ivory,Anthony Hopkins,Peter Vaughan,Ben Chaplin,Drama Romance,the remains of the day,7.4,https://www.imdb.com/title/tt0107943/
Paul Thomas Anderson,Don Cheadle,Nicole Ari Parker,Nina Hartley,Drama,boogie nights,7.7,https://www.imdb.com/title/tt0118749/
Robert Harmon,Kieran Culkin,Rosanna Arquette,Joss Ackland,Action Crime Drama Romance Thriller,nowhere to run,6.2,https://www.imdb.com/title/tt0107711/
Michael Mayer,Alison Lohman,Danny Pino,Tim McGraw,Adventure Drama Family,flicka,6.8,https://www.imdb.com/title/tt0434215/
Martin Weisz,Jeff Kober,Daniella Alonso,Jacob Vargas,Horror,the hills have eyes ii,4.4,https://www.imdb.com/title/tt0800069/
John Ottman,Loretta Devine,Joey Lawrence,Jacinda Barrett,Horror Mystery Thriller,urban legends: final cut,4.7,https://www.imdb.com/title/tt0192731/
Jay Russell,William Hurt,Sissy Spacek,Jonathan Jackson,Drama Family Fantasy Romance,tuck everlasting,6.5,https://www.imdb.com/title/tt0283084/
John Bonito,Kelly Carlson,Firass Dirani,Drew Powell,Action Drama Thriller,the marine,6,https://www.imdb.com/title/tt0419946/
Peter Atencio,Nia Long,Will Forte,Keegan-Michael Key,Action Comedy,keanu,6.1,https://www.imdb.com/title/tt4139124/
Shana Feste,Leighton Meester,Cinda McCain,Tim McGraw,Drama Music,country strong,6.4,https://www.imdb.com/title/tt1555064/
David Nutter,Bruce Greenwood,Ethan Embry,Katharine Isabelle,Horror Mystery Sci-Fi Thriller,disturbing behavior,5.6,https://www.imdb.com/title/tt0134619/
Derek Cianfrance,Ryan Gosling,Ben Mendelsohn,Angelo Anthony Pizza,Crime Drama Thriller,the place beyond the pines,6.9,https://www.imdb.com/title/tt1817273/
Roger Donaldson,Luke Bracey,Akie Kotabe,Will Patton,Action Crime Thriller,the november man,6.1,https://www.imdb.com/title/tt2402157/
Stephan Elliott,Jason Priestley,Patrick Bergin,Geneviýýýýýýýýve Bujold,Drama Mystery Thriller,eye of the beholder,5,https://www.imdb.com/title/tt0120662/
Kathryn Bigelow,Jeremy Renner,Christian Camargo,Brian Geraghty,Drama History Thriller War,the hurt locker,7.3,https://www.imdb.com/title/tt0887912/
Mark L. Lester,Heather Locklear,George C. Scott,David Keith,Action Horror Sci-Fi Thriller,firestarter,6.2,https://www.imdb.com/title/tt0087262/
Andrew Dominik,Brad Pitt,Sam Shepard,Ben Mendelsohn,Crime Thriller,killing them softly,6,https://www.imdb.com/title/tt1764234/
Anton Corbijn,Philip Seymour Hoffman,Nina Hoss,Homayoun Ershadi,Crime Drama Thriller,a most wanted man,6.5,https://www.imdb.com/title/tt1972571/
Tom Green,Rip Torn,Harland Williams,Eddie Kaye Thomas,Comedy,freddy got fingered,4.5,https://www.imdb.com/title/tt0240515/
Mike Nawrocki,Yuri Lowenthal,Cam Clarke,Phil Vischer,Adventure Animation Comedy Family,the pirates who don't do anything: a veggietales movie,5.3,https://www.imdb.com/title/tt0475998/
Catherine Owens,Bono,The Edge,Larry Mullen Jr.,Documentary Music,u2 3d,6.8,https://www.imdb.com/title/tt0892375/
Douglas Aarniokoski,Christopher Lambert,Adrian Paul,Adam Copeland,Action Adventure Fantasy Sci-Fi,highlander: endgame,4.8,https://www.imdb.com/title/tt0144964/
Bryan Barber,Cicely Tyson,Faizon Love,Bobb'e J. Thompson,Crime Drama Musical Romance,idlewild,5.6,https://www.imdb.com/title/tt0417225/
Lone Scherfig,Anne Hathaway,Jim Sturgess,Rafe Spall,Drama Romance,one day,7.3,https://www.imdb.com/title/tt1563738/
Drew Barrymore,Daniel Stern,Jimmy Fallon,Alia Shawkat,Drama Sport,whip it,6.7,https://www.imdb.com/title/tt1172233/
Brian Koppelman,Vin Diesel,Tom Noonan,Kevin Gage,Crime Drama Thriller,knockaround guys,5.9,https://www.imdb.com/title/tt0211465/
James Foley,Louis Lombardi,Brian Van Holt,Leland Orser,Crime Thriller,confidence,6.3,https://www.imdb.com/title/tt0310910/
Albert Brooks,Jeff Bridges,Bradley Whitford,Albert Brooks,Comedy,the muse,5.2,https://www.imdb.com/title/tt0164108/
Irwin Winkler,Kevin McNally,Keith Allen,Sandra Nelson,Biography Drama Music Musical,de-lovely,6.4,https://www.imdb.com/title/tt0352277/
Woody Allen,Woody Allen,Larry David,Mia Farrow,Comedy Drama Romance,new york stories,6.4,https://www.imdb.com/title/tt0097965/
Steve Gomer,Trevor Morgan,Kyla Pratt,Shirley Douglas,Adventure Family,barney's great adventure,3.2,https://www.imdb.com/title/tt0120598/
RZA,Rick Yune,RZA,Daniel Wu,Action,the man with the iron fists,5.7,https://www.imdb.com/title/tt1258972/
Dean Parisot,Catherine O'Hara,Jake Busey,Shelley Duvall,Comedy Drama Romance,home fries,5,https://www.imdb.com/title/tt0119304/
Mark Piznarski,Bruce Greenwood,Chris Klein,Elaine Hendrix,Drama Romance,here on earth,5.5,https://www.imdb.com/title/tt0195778/
Terry Gilliam,Robert De Niro,Bob Hoskins,Jim Broadbent,Drama Sci-Fi,brazil,7.7,https://www.imdb.com/title/tt0088846/
Sean McNamara,Oliver James,Rebecca De Mornay,Jason Ritter,Family Music Romance,raise your voice,6.5,https://www.imdb.com/title/tt0361696/
Joel Coen,Philip Seymour Hoffman,Jeff Bridges,Steve Buscemi,Comedy Crime,the big lebowski,7.9,https://www.imdb.com/title/tt0118715/
Craig Brewer,Justin Timberlake,Michael Raymond-James,S. Epatha Merkerson,Drama Music,black snake moan,6.8,https://www.imdb.com/title/tt0462200/
Ron Shelton,Khandi Alexander,Dash Mihok,Michael Michele,Crime Drama Romance Thriller,dark blue,6.2,https://www.imdb.com/title/tt0279331/
Michael Winterbottom,Angelina Jolie Pitt,Archie Panjabi,Dan Futterman,Biography Drama History Thriller War,a mighty heart,6.5,https://www.imdb.com/title/tt0829459/
David Raynr,James Franco,Jodi Lyn O'Keefe,Marla Sokoloff,Comedy Drama Romance,whatever it takes,5.6,https://www.imdb.com/title/tt0202402/
Mort Nathan,Vivica A. Fox,Lin Shaye,Bob Gunton,Comedy,boat trip,5,https://www.imdb.com/title/tt0285462/
Oliver Parker,Colin Firth,Tom Wilkinson,Rupert Everett,Comedy Drama Romance,the importance of being earnest,6.9,https://www.imdb.com/title/tt0278500/
Dan Curtis,Jennifer Jason Leigh,Campbell Scott,Estelle Parsons,Fantasy Romance,the love letter,5.4,https://www.imdb.com/title/tt0166252/
Wil Shriner,Logan Lerman,Neil Flynn,Tim Blake Nelson,Adventure Comedy Family,hoot,5.5,https://www.imdb.com/title/tt0453494/
Martin McDonagh,Elizabeth Berrington,Anna Madeley,Eric Godon,Comedy Crime Drama,in bruges,7.5,https://www.imdb.com/title/tt0780536/
Tina Gordon Chism,Tyler James Williams,S. Epatha Merkerson,Diahann Carroll,Comedy Romance,peeples,5.5,https://www.imdb.com/title/tt1699755/
Peter Cattaneo,Emma Stone,Bradley Cooper,Josh Gad,Comedy Music,the rocker,6,https://www.imdb.com/title/tt1031969/
Vicky Jenson,J.K. Simmons,Zach Gilford,Bobby Coleman,Comedy Romance,post grad,5,https://www.imdb.com/title/tt1142433/
Gus Van Sant,Matt Damon,Hal Holbrook,Terry Kinney,Drama,promised land,6.2,https://www.imdb.com/title/tt2091473/
Woody Allen,Larry David,Michael McKean,Conleth Hill,Comedy Romance,whatever works,7.1,https://www.imdb.com/title/tt1178663/
Mary Lambert,Matthew Settle,Susan Ward,A.J. Buckley,Drama Mystery Thriller,the in crowd,4.8,https://www.imdb.com/title/tt0163676/
Tommy Lee Jones,Levon Helm,Dwight Yoakam,Guillermo Arriaga,Adventure Crime Drama Mystery Western,three burials,7.1,https://www.imdb.com/title/tt0419294/
Peter Kassovitz,Robin Williams,Mark Margolis,Michael Jeter,Drama War,jakob the liar,6.3,https://www.imdb.com/title/tt0120716/
Shane Black,Robert Downey Jr.,Corbin Bernsen,Larry Miller,Comedy Crime Mystery,kiss kiss bang bang,7.2,https://www.imdb.com/title/tt0373469/
Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson,Comedy Fantasy Horror Thriller,idle hands,6,https://www.imdb.com/title/tt0138510/
David Lynch,Naomi Watts,Robert Forster,Laura Harring,Drama Mystery Thriller,mulholland drive,7.8,https://www.imdb.com/title/tt0166924/
Katja von Garnier,Olivier Martinez,Agnes Bruckner,Chris Geere,Drama Fantasy Horror Romance,blood and chocolate,5.6,https://www.imdb.com/title/tt0397044/
Woody Allen,Anthony Hopkins,Naomi Watts,Ewen Bremner,Comedy Drama Romance,you will meet a tall dark stranger,5.9,https://www.imdb.com/title/tt1182350/
Mark Romanek,Andrew Garfield,Charlie Rowe,Charlotte Rampling,Drama Romance Sci-Fi,never let me go,6.8,https://www.imdb.com/title/tt1334260/
Brad Anderson,Thomas Kretschmann,Eduardo Noriega,Mac McDonald,Crime Drama Mystery Thriller,transsiberian,6.4,https://www.imdb.com/title/tt0800241/
Michael Chapman,Curtis Armstrong,Pamela Reed,Mike Muscat,Adventure Drama Fantasy,the clan of the cave bear,4.9,https://www.imdb.com/title/tt0090848/
Antonio Banderas,Meat Loaf,Elizabeth Perkins,Noah Emmerich,Comedy Crime Drama,crazy in alabama,5.9,https://www.imdb.com/title/tt0142201/
Michael Haneke,Naomi Watts,Siobhan Fallon Hogan,Brady Corbet,Crime Drama Horror Thriller,funny games,6.5,https://www.imdb.com/title/tt0808279/
Khalil Sullins,Thomas Stroppel,Kalim Chandler,Amber Marie Bollinger,Drama Sci-Fi Thriller,listening,5.7,https://www.imdb.com/title/tt3153582/
Atom Egoyan,Bob Hoskins,Elaine Cassidy,Gerard McSorley,Drama Thriller,felicia's journey,6.4,https://www.imdb.com/title/tt0165773/
Pierre Morel,David Belle,Cyril Raffaelli,Dany Verissimo-Petit,Action Crime Thriller,district b13,6.7,https://www.imdb.com/title/tt1430612/
Gary Fleder,Steve Buscemi,Bill Cobbs,Treat Williams,Crime Drama,things to do in denver when you're dead,6.5,https://www.imdb.com/title/tt0114660/
Hsiao-Hsien Hou,Qi Shu,Chen Chang,Satoshi Tsumabuki,Action Drama,the assassin,3.5,https://www.imdb.com/title/tt0107843/
Gregor Jordan,Dean Stockwell,Scott Glenn,Leon,Comedy Crime Drama Thriller War,buffalo soldiers,6.4,https://www.imdb.com/title/tt0252299/
Andrey Zvyagintsev,Konstantin Lavronenko,Vladimir Garin,Nataliya Vdovina,Drama Mystery Thriller,the return,5.4,https://www.imdb.com/title/tt0441909/
Tony Jaa,Nirut Sirichanya,Petchtai Wongkamlao,Sarunyu Wongkrachang,Action,ong-bak 2,6.3,https://www.imdb.com/title/tt0785035/
Neil Marshall,Michael Fassbender,JJ Feild,Dave Legeno,Action Adventure Drama History Thriller War,centurion,6.2,https://www.imdb.com/title/tt1020558/
Russell Mulcahy,Christopher Heyerdahl,Gina Bellman,Conrad Dunn,Action Drama Thriller,silent trigger,5.2,https://www.imdb.com/title/tt0117653/
Ryýýýýýýýýhei Kitamura,Bradley Cooper,Brooke Shields,Leslie Bibb,Fantasy Horror Mystery,the midnight meat train,6,https://www.imdb.com/title/tt0805570/
Darrell Roodt,Jennifer Hudson,Wendy Crewson,Aubrey Poo,Biography Drama History,winnie mandela,6.3,https://www.imdb.com/title/tt1551641/
Dito Montiel,Channing Tatum,Al Pacino,Tracy Morgan,Crime Drama Thriller,the son of no one,5.1,https://www.imdb.com/title/tt1535612/
Stefan Ruzowitzky,Eddie Izzard,Udo Kier,Edward Fox,Action Comedy Drama War,all the queen's men,6,https://www.imdb.com/title/tt0252223/
Jake Paltrow,Stephen Graham,Gael Le Cornec,Keith Allen,Comedy Drama Fantasy Music Romance,the good night,5.5,https://www.imdb.com/title/tt0484111/
Juraj Jakubisko,Anna Friel,Hans Matheson,Franco Nero,Biography Drama Fantasy History,bathory: countess of blood,5.7,https://www.imdb.com/title/tt0469640/
Anthony Silverston,Liam Neeson,Steve Buscemi,Loretta Devine,Adventure Animation Family,khumba,6,https://www.imdb.com/title/tt1487931/
Gabe Ibýýýýýýýýýýýýýýýýez,Birgitte Hjort Sýýýýýýýýrensen,Robert Forster,Melanie Griffith,Action Sci-Fi Thriller,automata,5.8,https://www.imdb.com/title/tt1971325/
Gerry Lively,Bruce Payne,Lucy Gaskell,Steven Elder,Action Adventure Fantasy,dungeons & dragons: wrath of the dragon god,4.7,https://www.imdb.com/title/tt0406728/
